                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    459,                 1.1599,                0.80735,                 1.2099,                 0.8218,                0.81259,                0.84509,                 0.5387,                 1.3008,                0.83328,                 1.2008,                0.00542,                0.00542,                0.00542
                    460,                  1.156,                0.81174,                  1.214,                0.82526,                0.81044,                0.84565,                0.53966,                 1.3018,                0.83281,                 1.2017,                0.00541,                0.00541,                0.00541
                    461,                  1.152,                0.80638,                 1.2041,                0.82763,                 0.8113,                0.84607,                 0.5388,                 1.3024,                0.83207,                 1.2021,                 0.0054,                 0.0054,                 0.0054
                    462,                 1.1543,                0.80574,                 1.2099,                0.82698,                0.81278,                0.84625,                0.53938,                 1.3016,                0.83226,                 1.2018,                0.00539,                0.00539,                0.00539
                    463,                 1.1464,                0.79525,                 1.2095,                0.82903,                0.81492,                0.84863,                0.53978,                 1.3005,                0.83307,                 1.2017,                0.00538,                0.00538,                0.00538
                    464,                 1.1538,                0.81094,                 1.2111,                0.82573,                0.81348,                0.84597,                0.53926,                 1.3004,                0.83176,                 1.2013,                0.00537,                0.00537,                0.00537
                    465,                 1.1514,                0.80487,                 1.2052,                 0.8236,                0.80882,                0.84575,                0.53819,                 1.3015,                0.83225,                 1.2016,                0.00536,                0.00536,                0.00536
                    466,                 1.1565,                0.81051,                 1.2046,                0.82883,                0.81135,                0.84841,                0.53986,                 1.3004,                0.83148,                  1.201,                0.00535,                0.00535,                0.00535
                    467,                 1.1585,                0.81006,                 1.2154,                 0.8338,                0.81111,                0.84885,                0.54017,                 1.3023,                0.83076,                 1.2022,                0.00534,                0.00534,                0.00534
                    468,                 1.1518,                0.80341,                 1.2127,                0.82655,                0.80836,                0.84603,                0.53913,                 1.3016,                0.83132,                 1.2019,                0.00533,                0.00533,                0.00533
                    469,                 1.1526,                0.81345,                 1.2032,                0.82637,                 0.8085,                0.84376,                0.53788,                 1.3041,                0.83142,                 1.2023,                0.00532,                0.00532,                0.00532
                    470,                 1.1464,                0.80784,                 1.2061,                0.82672,                0.80833,                0.84362,                0.53794,                 1.3055,                0.83083,                 1.2024,                0.00531,                0.00531,                0.00531
                    471,                 1.1438,                0.79886,                 1.2019,                0.82693,                0.80889,                0.84414,                0.53875,                 1.3049,                0.83106,                  1.202,                 0.0053,                 0.0053,                 0.0053
                    472,                 1.1467,                0.80037,                 1.2037,                 0.8274,                0.80877,                0.84439,                0.53867,                 1.3036,                0.82918,                  1.201,                0.00529,                0.00529,                0.00529
                    473,                 1.1454,                0.80491,                 1.2082,                0.83159,                0.81282,                0.84655,                0.53972,                 1.3042,                0.82868,                 1.2018,                0.00528,                0.00528,                0.00528
                    474,                 1.1442,                0.80355,                 1.2008,                0.83206,                0.81274,                0.84665,                0.54012,                 1.3035,                0.82812,                 1.2016,                0.00527,                0.00527,                0.00527
                    475,                 1.1428,                0.80473,                 1.2072,                0.83212,                0.81352,                0.84668,                0.54046,                 1.3037,                0.82812,                 1.2025,                0.00526,                0.00526,                0.00526
                    476,                 1.1452,                0.80629,                 1.2032,                0.83243,                0.81418,                0.84663,                 0.5406,                 1.3048,                0.82789,                 1.2028,                0.00525,                0.00525,                0.00525
                    477,                 1.1463,                0.81093,                 1.1978,                0.83257,                0.81406,                0.84658,                0.53947,                  1.303,                0.82881,                 1.2016,                0.00524,                0.00524,                0.00524
                    478,                 1.1451,                0.79828,                 1.2056,                0.83281,                0.81427,                 0.8468,                 0.5405,                 1.3036,                0.82745,                 1.2018,                0.00523,                0.00523,                0.00523
                    479,                 1.1476,                0.79992,                 1.2044,                0.83253,                0.81239,                0.84704,                0.54088,                 1.3034,                0.82851,                 1.2016,                0.00522,                0.00522,                0.00522
                    480,                 1.1349,                0.80284,                 1.1981,                0.83246,                0.81189,                0.84822,                0.54168,                  1.302,                0.83045,                 1.2015,                0.00521,                0.00521,                0.00521
                    481,                 1.1416,                0.80561,                 1.2066,                0.83223,                0.81045,                0.84726,                0.54038,                 1.3018,                0.83005,                 1.2013,                 0.0052,                 0.0052,                 0.0052
                    482,                 1.1343,                0.79834,                 1.1958,                0.83224,                0.81049,                0.84675,                0.54039,                 1.3042,                0.82692,                 1.2014,                0.00519,                0.00519,                0.00519
                    483,                 1.1495,                0.79414,                 1.2038,                0.83209,                0.80976,                 0.8471,                0.54245,                 1.3038,                0.82822,                 1.2015,                0.00518,                0.00518,                0.00518
                    484,                 1.1443,                0.79161,                 1.2038,                0.83264,                0.79111,                0.84782,                0.54166,                 1.3025,                0.82852,                 1.2015,                0.00517,                0.00517,                0.00517
                    485,                 1.1406,                0.79555,                 1.1963,                0.83611,                0.79563,                0.85181,                0.54204,                 1.3028,                0.82749,                 1.2011,                0.00516,                0.00516,                0.00516
                    486,                  1.148,                0.81017,                 1.2013,                0.83317,                0.79357,                 0.8485,                0.54045,                 1.3027,                0.82836,                 1.2011,                0.00515,                0.00515,                0.00515
                    487,                 1.1338,                0.79385,                 1.1968,                0.83318,                0.79339,                0.84899,                0.54356,                 1.3028,                0.82926,                 1.2015,                0.00514,                0.00514,                0.00514
                    488,                 1.1495,                0.80696,                 1.2089,                0.83606,                0.79531,                0.85088,                0.54244,                 1.3038,                0.82705,                 1.2013,                0.00513,                0.00513,                0.00513
                    489,                 1.1329,                0.79432,                 1.2007,                0.83591,                0.79549,                0.85105,                0.54111,                 1.3011,                0.82781,                 1.2002,                0.00512,                0.00512,                0.00512
                    490,                 1.1345,                0.79657,                 1.1978,                0.83594,                0.79446,                0.85124,                0.54242,                  1.301,                0.82745,                 1.2001,                0.00511,                0.00511,                0.00511
                    491,                  1.142,                0.79317,                 1.2038,                0.83657,                0.79368,                0.85138,                0.54499,                  1.302,                0.82616,                 1.2005,                 0.0051,                 0.0051,                 0.0051
                    492,                  1.138,                0.78626,                 1.1981,                0.83585,                0.79419,                0.85114,                0.54553,                 1.3017,                0.82518,                 1.2006,                0.00509,                0.00509,                0.00509
                    493,                 1.1322,                0.79231,                 1.1945,                0.83617,                0.79812,                 0.8515,                0.54549,                 1.3016,                0.82466,                    1.2,                0.00508,                0.00508,                0.00508
                    494,                 1.1308,                0.78831,                 1.1931,                0.83465,                0.80618,                0.85099,                0.54571,                  1.302,                0.82466,                 1.2004,                0.00507,                0.00507,                0.00507
                    495,                 1.1406,                0.79532,                 1.2064,                  0.833,                0.80804,                0.85222,                 0.5465,                 1.3007,                0.82621,                 1.2001,                0.00506,                0.00506,                0.00506
                    496,                 1.1367,                 0.7959,                 1.1952,                  0.834,                0.80569,                0.85263,                0.54471,                 1.3011,                0.82732,                 1.1995,                0.00505,                0.00505,                0.00505
                    497,                 1.1465,                0.79155,                 1.2017,                0.83082,                0.80447,                0.85275,                0.54523,                 1.3014,                0.82652,                 1.1997,                0.00504,                0.00504,                0.00504
                    498,                 1.1274,                0.78898,                 1.1979,                0.82837,                0.80697,                0.85246,                0.54443,                 1.3001,                0.82679,                 1.1993,                0.00503,                0.00503,                0.00503
                    499,                 1.1364,                0.79776,                 1.2027,                0.82857,                0.80788,                0.85247,                0.54532,                 1.2994,                 0.8265,                 1.1991,                0.00502,                0.00502,                0.00502
                    500,                 1.1346,                0.79098,                 1.1947,                0.82827,                0.80632,                0.85274,                0.54518,                 1.2992,                0.82699,                 1.1985,                0.00501,                0.00501,                0.00501
                    501,                  1.124,                0.77868,                 1.1888,                0.82984,                0.80532,                0.85278,                0.54485,                 1.2986,                0.82736,                 1.1986,                  0.005,                  0.005,                  0.005
                    502,                 1.1278,                 0.7867,                 1.1977,                0.82655,                0.80351,                0.84445,                 0.5457,                 1.2995,                0.82653,                 1.1986,                0.00499,                0.00499,                0.00499
                    503,                 1.1382,                0.79826,                 1.1989,                0.83102,                0.80132,                0.84432,                0.54505,                 1.3001,                 0.8268,                 1.1982,                0.00498,                0.00498,                0.00498
                    504,                 1.1348,                0.78826,                 1.2019,                0.83469,                0.80523,                0.84449,                0.54544,                 1.2996,                0.82655,                 1.1983,                0.00497,                0.00497,                0.00497
                    505,                 1.1403,                0.78724,                 1.1937,                0.83825,                0.80343,                0.84419,                0.54505,                 1.3006,                0.82612,                 1.1992,                0.00496,                0.00496,                0.00496
                    506,                 1.1293,                 0.7917,                 1.1911,                 0.8384,                0.80068,                0.84437,                0.54512,                 1.2993,                0.82578,                 1.1985,                0.00495,                0.00495,                0.00495
                    507,                 1.1335,                0.78874,                 1.1992,                0.83784,                 0.8019,                0.84573,                0.54574,                 1.2999,                0.82634,                 1.1985,                0.00494,                0.00494,                0.00494
                    508,                 1.1277,                 0.7809,                 1.1893,                0.83842,                 0.7982,                0.84537,                0.54506,                 1.2994,                0.82373,                 1.1974,                0.00493,                0.00493,                0.00493
                    509,                  1.137,                0.78492,                 1.1939,                0.83773,                0.79781,                0.84496,                 0.5442,                 1.2976,                0.82387,                 1.1964,                0.00492,                0.00492,                0.00492
                    510,                 1.1271,                0.78396,                 1.1878,                0.83746,                 0.7954,                0.84517,                0.54489,                 1.2977,                0.82386,                 1.1965,                0.00491,                0.00491,                0.00491
                    511,                 1.1278,                0.79122,                  1.189,                0.84132,                0.79714,                0.84537,                0.54449,                 1.2972,                0.82408,                 1.1953,                 0.0049,                 0.0049,                 0.0049
                    512,                 1.1321,                0.78487,                 1.1924,                 0.8407,                0.79497,                0.84544,                0.54418,                 1.2966,                0.82394,                 1.1958,                0.00489,                0.00489,                0.00489
                    513,                 1.1314,                0.78402,                 1.1902,                0.83697,                0.79488,                0.84547,                0.54392,                 1.2953,                0.82435,                 1.1949,                0.00488,                0.00488,                0.00488
                    514,                 1.1256,                0.78465,                 1.1918,                0.83707,                0.79482,                 0.8453,                0.54404,                 1.2958,                0.82357,                 1.1956,                0.00487,                0.00487,                0.00487
                    515,                 1.1291,                0.78629,                 1.1962,                0.84295,                0.79398,                0.84572,                0.54293,                 1.2959,                0.82419,                 1.1954,                0.00486,                0.00486,                0.00486
                    516,                 1.1281,                0.79025,                 1.1952,                0.84242,                0.79158,                 0.8458,                0.54412,                 1.2962,                0.82436,                 1.1961,                0.00485,                0.00485,                0.00485
                    517,                 1.1228,                0.78139,                 1.1867,                0.84439,                0.79157,                0.84583,                0.54398,                 1.2972,                0.82358,                 1.1962,                0.00484,                0.00484,                0.00484
                    518,                  1.125,                0.78213,                 1.1924,                0.84009,                0.78871,                 0.8458,                0.54521,                 1.2961,                0.82393,                 1.1963,                0.00483,                0.00483,                0.00483
                    519,                 1.1378,                0.78552,                 1.1926,                0.84106,                0.78655,                0.84485,                0.54455,                 1.2962,                0.82465,                 1.1962,                0.00482,                0.00482,                0.00482
                    520,                 1.1203,                0.77989,                 1.1841,                0.86082,                0.78161,                0.84575,                0.54361,                 1.2982,                0.82335,                 1.1964,                0.00481,                0.00481,                0.00481
                    521,                   1.13,                0.78572,                 1.1899,                0.86244,                0.77997,                0.84563,                0.54329,                 1.2978,                0.82387,                 1.1964,                 0.0048,                 0.0048,                 0.0048
                    522,                 1.1243,                0.78569,                 1.1922,                0.86232,                0.77911,                0.84573,                0.54391,                 1.2969,                0.82364,                 1.1967,                0.00479,                0.00479,                0.00479
                    523,                  1.115,                0.77523,                 1.1825,                0.86222,                0.77855,                 0.8459,                0.54412,                 1.2969,                0.82337,                 1.1965,                0.00478,                0.00478,                0.00478
                    524,                 1.1227,                0.78028,                 1.1889,                0.86223,                0.77863,                0.84603,                0.54322,                 1.2973,                0.82402,                 1.1972,                0.00477,                0.00477,                0.00477
                    525,                 1.1245,                 0.7767,                 1.1903,                0.86237,                0.77947,                0.84613,                0.54406,                 1.2964,                0.82373,                 1.1958,                0.00476,                0.00476,                0.00476
                    526,                 1.1179,                0.78224,                 1.1891,                0.86235,                0.78123,                0.84594,                0.54312,                 1.2979,                0.82318,                 1.1971,                0.00475,                0.00475,                0.00475
                    527,                 1.1114,                0.77355,                 1.1837,                0.86277,                0.78211,                0.84778,                0.54333,                 1.2969,                0.82323,                 1.1971,                0.00474,                0.00474,                0.00474
                    528,                 1.1126,                 0.7664,                 1.1873,                0.85783,                0.77823,                 0.8479,                0.54446,                 1.2963,                0.82353,                 1.1966,                0.00473,                0.00473,                0.00473
                    529,                 1.1145,                0.77952,                 1.1883,                0.85686,                0.77443,                0.84782,                0.54371,                 1.2967,                0.82492,                 1.1972,                0.00472,                0.00472,                0.00472
                    530,                  1.116,                0.77154,                 1.1895,                0.85587,                0.77538,                0.84793,                0.54417,                 1.2943,                0.82501,                 1.1964,                0.00471,                0.00471,                0.00471
                    531,                 1.1185,                0.76947,                  1.183,                0.85719,                0.77192,                0.84778,                0.54374,                 1.2948,                0.82539,                 1.1962,                 0.0047,                 0.0047,                 0.0047
                    532,                 1.1205,                 0.7787,                 1.1815,                0.85641,                0.77204,                0.84778,                0.54413,                 1.2956,                0.82521,                 1.1961,                0.00469,                0.00469,                0.00469
                    533,                 1.1183,                0.77385,                 1.1826,                0.85533,                0.77129,                0.84755,                0.54428,                  1.296,                0.82474,                  1.196,                0.00468,                0.00468,                0.00468
                    534,                  1.108,                 0.7678,                 1.1857,                0.86312,                0.76511,                 0.8467,                0.54504,                 1.2948,                0.82503,                 1.1957,                0.00467,                0.00467,                0.00467
                    535,                 1.1249,                 0.7808,                 1.1887,                0.86187,                0.76502,                0.84663,                0.54534,                 1.2945,                0.82471,                 1.1956,                0.00466,                0.00466,                0.00466
                    536,                 1.1118,                 0.7692,                 1.1887,                0.87711,                0.75873,                0.84652,                0.54517,                 1.2948,                0.82554,                 1.1957,                0.00465,                0.00465,                0.00465
                    537,                 1.1198,                0.77838,                 1.1914,                0.87745,                0.75872,                0.84651,                0.54455,                 1.2947,                 0.8263,                 1.1956,                0.00464,                0.00464,                0.00464
                    538,                 1.1225,                0.77816,                 1.1857,                 0.8776,                0.75874,                0.84659,                0.54515,                 1.2965,                0.82525,                 1.1961,                0.00463,                0.00463,                0.00463
                    539,                 1.1125,                0.76907,                  1.185,                 0.8777,                0.75863,                0.84635,                0.54277,                 1.2967,                0.82638,                 1.1967,                0.00462,                0.00462,                0.00462
                    540,                  1.109,                0.77364,                  1.183,                0.87814,                0.75867,                0.84768,                0.54572,                 1.2975,                0.82595,                 1.1969,                0.00461,                0.00461,                0.00461
                    541,                 1.1219,                0.78232,                 1.1871,                0.87684,                0.76193,                0.84688,                0.54528,                 1.2961,                0.82547,                 1.1958,                 0.0046,                 0.0046,                 0.0046
                    542,                 1.1209,                0.77336,                 1.1896,                0.87573,                0.75788,                0.84762,                 0.5449,                 1.2968,                0.82636,                 1.1958,                0.00459,                0.00459,                0.00459
                    543,                 1.1099,                 0.7631,                 1.1849,                0.86187,                 0.7711,                0.84978,                0.54537,                 1.2966,                0.82635,                 1.1955,                0.00458,                0.00458,                0.00458
                    544,                 1.1138,                0.76704,                 1.1839,                 0.8351,                0.79499,                0.84695,                0.54452,                 1.2978,                0.82692,                 1.1957,                0.00457,                0.00457,                0.00457
                    545,                 1.1073,                0.75976,                 1.1773,                0.86259,                0.77086,                0.84701,                0.54462,                  1.297,                 0.8263,                 1.1954,                0.00456,                0.00456,                0.00456
                    546,                 1.1195,                0.77284,                 1.1867,                0.85662,                0.77725,                0.84715,                0.54465,                 1.2961,                0.82743,                 1.1952,                0.00455,                0.00455,                0.00455
                    547,                 1.1204,                0.78252,                 1.1871,                0.85415,                0.77744,                0.84749,                0.54438,                 1.2949,                0.82675,                 1.1946,                0.00454,                0.00454,                0.00454
                    548,                 1.1182,                0.77365,                 1.1876,                0.84993,                0.77767,                0.84712,                0.54501,                 1.2953,                0.82551,                 1.1946,                0.00453,                0.00453,                0.00453
                    549,                 1.1142,                0.77911,                 1.1843,                0.84895,                0.77766,                  0.847,                 0.5442,                 1.2965,                0.82583,                 1.1948,                0.00452,                0.00452,                0.00452
                    550,                 1.1079,                0.77504,                 1.1813,                0.84503,                0.77879,                0.84723,                 0.5445,                 1.2969,                0.82566,                  1.196,                0.00451,                0.00451,                0.00451
                    551,                 1.1111,                0.76788,                 1.1859,                0.87817,                0.76611,                0.84719,                0.54414,                 1.2966,                0.82537,                  1.195,                 0.0045,                 0.0045,                 0.0045
                    552,                 1.1136,                 0.7698,                 1.1864,                0.87698,                0.76688,                0.84738,                0.54441,                 1.2982,                0.82647,                 1.1967,                0.00449,                0.00449,                0.00449
                    553,                 1.1185,                0.76926,                 1.1804,                0.87268,                 0.7523,                0.84472,                0.54392,                 1.2968,                0.82594,                 1.1964,                0.00448,                0.00448,                0.00448
                    554,                 1.1091,                0.76837,                  1.178,                0.86283,                 0.7637,                0.84467,                0.54471,                 1.2959,                0.82723,                 1.1964,                0.00447,                0.00447,                0.00447
                    555,                 1.1087,                0.76602,                  1.181,                0.86282,                0.76384,                0.84469,                0.54514,                 1.2975,                 0.8271,                 1.1964,                0.00446,                0.00446,                0.00446
                    556,                 1.1024,                0.76459,                 1.1778,                 0.8648,                0.76388,                0.84484,                0.54451,                  1.296,                0.82625,                 1.1959,                0.00445,                0.00445,                0.00445
                    557,                 1.1112,                0.76084,                 1.1804,                0.86347,                0.76396,                0.84523,                0.54471,                 1.2964,                0.82787,                 1.1954,                0.00444,                0.00444,                0.00444
                    558,                 1.1102,                0.76971,                 1.1758,                0.85894,                0.76759,                0.84524,                0.54478,                 1.2982,                0.82858,                 1.1961,                0.00443,                0.00443,                0.00443
                    559,                 1.1089,                0.75823,                 1.1776,                0.86912,                0.76386,                0.84566,                0.54406,                 1.2982,                0.82916,                 1.1962,                0.00442,                0.00442,                0.00442
                    560,                 1.0982,                0.76126,                 1.1742,                0.86964,                0.76387,                0.84561,                0.54246,                 1.2984,                 0.8285,                  1.195,                0.00441,                0.00441,                0.00441
                    561,                 1.1048,                0.76033,                  1.173,                0.86207,                0.76111,                0.84552,                0.54353,                 1.2964,                0.82971,                 1.1941,                 0.0044,                 0.0044,                 0.0044
                    562,                 1.1004,                 0.7544,                 1.1764,                0.86249,                0.76129,                0.84577,                0.54368,                  1.296,                0.83021,                 1.1944,                0.00439,                0.00439,                0.00439
                    563,                 1.1009,                0.75959,                 1.1735,                0.86445,                0.76111,                 0.8456,                0.54267,                 1.2949,                 0.8301,                 1.1936,                0.00438,                0.00438,                0.00438
                    564,                 1.1034,                 0.7633,                 1.1774,                0.86541,                0.76111,                0.84562,                0.54248,                 1.2942,                0.82992,                 1.1926,                0.00437,                0.00437,                0.00437
                    565,                 1.1028,                0.75828,                 1.1757,                0.86598,                0.76108,                0.84579,                0.54314,                 1.2944,                0.83002,                 1.1928,                0.00436,                0.00436,                0.00436
                    566,                 1.1023,                0.75598,                 1.1771,                0.86574,                0.76103,                0.84566,                0.54299,                 1.2968,                0.83035,                 1.1943,                0.00435,                0.00435,                0.00435
                    567,                 1.1009,                 0.7551,                  1.174,                0.86695,                0.76024,                0.84487,                0.54369,                 1.2964,                0.83134,                 1.1935,                0.00434,                0.00434,                0.00434
                    568,                 1.0932,                0.75313,                 1.1751,                0.86759,                0.75954,                0.84535,                0.54411,                 1.2955,                0.83068,                 1.1928,                0.00433,                0.00433,                0.00433
                    569,                 1.1018,                0.76036,                  1.176,                 0.8662,                0.76054,                0.84512,                 0.5434,                 1.2972,                0.83045,                 1.1934,                0.00432,                0.00432,                0.00432
                    570,                 1.0994,                0.76219,                 1.1748,                0.86753,                0.75959,                0.84516,                0.54304,                 1.2966,                0.82993,                 1.1925,                0.00431,                0.00431,                0.00431
                    571,                 1.1033,                0.75552,                 1.1666,                0.86938,                0.76099,                0.84504,                0.54364,                 1.2969,                0.83126,                 1.1931,                 0.0043,                 0.0043,                 0.0043
                    572,                 1.1037,                0.75685,                 1.1708,                0.87304,                0.76085,                0.84566,                0.54387,                 1.2972,                0.83104,                 1.1929,                0.00429,                0.00429,                0.00429
                    573,                 1.1034,                0.75554,                 1.1734,                0.86928,                 0.7612,                 0.8453,                0.54461,                 1.2961,                0.83072,                 1.1926,                0.00428,                0.00428,                0.00428
                    574,                 1.0953,                0.75674,                 1.1675,                0.86925,                0.76085,                0.84529,                0.54586,                 1.2975,                0.82937,                  1.194,                0.00427,                0.00427,                0.00427
                    575,                 1.0973,                0.75688,                  1.171,                0.86938,                0.76147,                0.84531,                0.54368,                  1.298,                0.83051,                 1.1938,                0.00426,                0.00426,                0.00426
                    576,                 1.1001,                 0.7576,                 1.1708,                0.86718,                0.76363,                0.84694,                0.54414,                 1.2979,                 0.8296,                 1.1939,                0.00425,                0.00425,                0.00425
                    577,                 1.0964,                 0.7511,                 1.1693,                0.86796,                0.76384,                0.84681,                0.54196,                 1.2983,                0.83052,                 1.1948,                0.00424,                0.00424,                0.00424
                    578,                 1.0937,                0.76049,                 1.1787,                0.86898,                0.76366,                0.84676,                0.54191,                 1.2987,                 0.8313,                 1.1944,                0.00423,                0.00423,                0.00423
                    579,                 1.0954,                 0.7551,                  1.175,                0.87506,                0.76326,                0.84659,                0.54135,                 1.3004,                0.83191,                 1.1952,                0.00422,                0.00422,                0.00422
                    580,                 1.0962,                0.74742,                 1.1696,                0.87533,                0.76379,                0.84656,                 0.5418,                 1.3013,                0.83283,                 1.1957,                0.00421,                0.00421,                0.00421
                    581,                 1.1024,                0.75731,                 1.1783,                0.87454,                0.76378,                0.84652,                0.54166,                 1.3012,                0.83412,                 1.1948,                 0.0042,                 0.0042,                 0.0042
                    582,                 1.0959,                0.74442,                 1.1665,                0.87465,                0.76344,                0.84638,                0.54085,                 1.3018,                0.83392,                 1.1954,                0.00419,                0.00419,                0.00419
                    583,                 1.1049,                 0.7568,                 1.1744,                0.87919,                0.76337,                0.84612,                0.54106,                  1.303,                0.83354,                 1.1965,                0.00418,                0.00418,                0.00418
                    584,                 1.0987,                0.75089,                 1.1742,                0.87913,                0.76368,                0.84666,                0.54234,                 1.3029,                0.83607,                  1.196,                0.00417,                0.00417,                0.00417
                    585,                 1.0936,                0.75557,                 1.1716,                0.87605,                0.76339,                 0.8463,                0.54111,                 1.3039,                0.83495,                 1.1973,                0.00416,                0.00416,                0.00416
                    586,                 1.0937,                 0.7492,                 1.1654,                0.87538,                0.76355,                0.84682,                0.54064,                  1.305,                0.83593,                 1.1975,                0.00415,                0.00415,                0.00415
                    587,                 1.1015,                0.75633,                 1.1697,                0.88018,                0.76312,                0.84713,                0.54078,                 1.3044,                0.83565,                 1.1973,                0.00414,                0.00414,                0.00414
                    588,                 1.1011,                0.75375,                 1.1711,                0.88322,                0.76065,                0.84748,                0.54141,                 1.3049,                0.83694,                 1.1973,                0.00413,                0.00413,                0.00413
                    589,                 1.0868,                0.74823,                  1.168,                0.88519,                0.76004,                0.84752,                0.54059,                 1.3068,                0.83549,                 1.1985,                0.00412,                0.00412,                0.00412
                    590,                 1.0904,                0.74826,                 1.1661,                0.88092,                0.76013,                0.84735,                0.53904,                 1.3067,                0.83755,                 1.1977,                0.00411,                0.00411,                0.00411
                    591,                 1.0859,                0.74952,                  1.169,                0.88153,                0.75999,                0.84701,                0.53882,                 1.3099,                0.83907,                 1.1987,                 0.0041,                 0.0041,                 0.0041
                    592,                 1.0877,                0.74495,                 1.1664,                0.88137,                0.76069,                0.84696,                0.53955,                 1.3121,                0.84042,                  1.199,                0.00409,                0.00409,                0.00409
